Allowed Value to Be Mapped,Allowed Value as Sent to Channel
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Covers,PIM_15867
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Fuse Sets,PIM_13361
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Hazard Lights,PIM_13362
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Heaters,PIM_15874
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Light Bulbs,PIM_13363
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Mats,PIM_13364
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Roller Sunshades,PIM_15878
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Safety Hammers,PIM_15883
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Seat Covers,PIM_13360
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Signs,PIM_13365
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Sleeve Sunshades,PIM_15877
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Vent Air Fresheners,PIM_15869
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Wind Deflectors,PIM_15875
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Window Levers,PIM_15870
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Windscreen Covers,PIM_15866
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Wiper Blades,PIM_13366
Marketplace Categories > Automotive > Vehicle Accessories > Windscreen Protectors,PIM_13933
Marketplace Categories > Automotive > Vehicle Diagnostic & Electrical > Engine Pressure Tester Kits,PIM_15857
Marketplace Categories > Automotive > Vehicle Diagnostic & Electrical > Vehicle Battery Testers,PIM_13367
Marketplace Categories > Automotive > Vehicle Diagnostic & Electrical > Vehicle Engine Control Unit (ECU) Readers,PIM_13368
Marketplace Categories > Automotive > Vehicle Roof Systems > Automotive Roof Bags,PIM_15829
Marketplace Categories > Automotive > Vehicle Roof Systems > Convertible Soft Top Repair Kits,PIM_15834
Marketplace Categories > Automotive > Vehicle Roof Systems > Van Roof Bar Eyes,PIM_13371
Marketplace Categories > Automotive > Vehicle Roof Systems > Van Roof Bar Load Stops,PIM_13372
Marketplace Categories > Automotive > Vehicle Roof Systems > Van Roof Racks,PIM_13374
Marketplace Categories > Automotive > Vehicle Roof Systems > Van Roof Roller Kits,PIM_13375
Marketplace Categories > Automotive > Vehicle Roof Systems > Vehicle Roof Bar Rail Kits,PIM_16191
Marketplace Categories > Automotive > Vehicle Roof Systems > Vehicle Roof Bars,PIM_13373
Marketplace Categories > Automotive > Vehicle Roof Systems > Vehicle Roof Boxes,PIM_13370
Marketplace Categories > Automotive > Vehicle Roof Systems > Vehicle Roof Ladder Storage,PIM_13376
Marketplace Categories > Automotive > Vehicle Roof Systems > Vehicle Roof Pipe Carriers,PIM_13369
Marketplace Categories > Automotive > Wheel & Tyre Care > Hub Caps,PIM_15849
Marketplace Categories > Automotive > Wheel & Tyre Care > Hub Centric Rings,PIM_15850
Marketplace Categories > Automotive > Wheel & Tyre Care > Snow Chains,PIM_15847
Marketplace Categories > Automotive > Wheel & Tyre Care > Snow Tyre Grips,PIM_13435
Marketplace Categories > Automotive > Wheel & Tyre Care > Tyre Covers & Bags,PIM_15844
Marketplace Categories > Automotive > Wheel & Tyre Care > Wheel Trims,PIM_13437
Marketplace Categories > Automotive > Workshop Equipment > Chain Blocks,PIM_13377
Marketplace Categories > Automotive > Workshop Equipment > Engine Timing Kits,PIM_14984
Marketplace Categories > Automotive > Workshop Equipment > Hoist Support Arms,PIM_13379
Marketplace Categories > Automotive > Workshop Equipment > Hoists with Pulleys (Electric),PIM_13378
Marketplace Categories > Automotive > Workshop Equipment > Hydraulic Vehicle Lifts,PIM_15889
